,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,-1.0613409745076297,0.0,-2.9269008512580186,-1.4227207305404832,-0.8747110058759944,-0.23581050830756567,-2.2324665939054356,-0.5074908651142351,-0.42406689326472957,0.0,0.0,-1.6865666297764648,0.0,-3.3907454233382595,-1.823238889517853,0.24021867951091735,-1.5129373152646508,-1.9480281766677265,0.0,-1.6067081086127644,0.0,0.0,-0.46915649777083956,0.0,-2.8221176116685953,-1.6032698044696758,-1.2212389448830407,0.0,-2.9400964898504967,0.0,-2.239934567187696,0.0,0.0,-1.4602205015636471,-0.2520013858857695,-3.5518612116186787,-0.9749625218825386,0.20214453533515808,-2.0290601058542634,-0.1768706379939644,-1.0255513179073361,0.3920707013568503,0.0,0.0,21.765408719616453,0.0,106.10145680099521,-49.596337829036585,-31.93823182605726,0.0,-0.12973818040080687,0.0,-1.0440098814214593,0.0
1,-0.0910507873841837,-0.9789687531871039,-1.5585584882542136,-2.7216935117682084,0.0,-1.5705739113704098,-0.4159153476742006,-1.8444041596836769,0.0,0.8856375552777962,0.0,0.0,-2.384776194514515,-0.8736297582863983,-3.196175669648227,0.40089805240608456,-2.918570454925451,0.0,-1.2422928714102,-0.3067331766704484,1.719766019891722,0.0,0.0,-0.7842326407484279,-1.130397130133609,-3.3310713734639563,0.0,-1.2755373945601889,-1.646385229298275,-0.9788626397806865,-1.1250598379479726,1.471669323110092,0.0,0.0,-2.9051256070665943,-0.7342268198479829,-2.4379333393332203,0.2891460487736808,-2.157422493116634,0.0,-1.2997918319406665,0.0,0.829064703666127,0.0,0.0,47.415961390358596,63.291410030416806,-78.62790249123037,0.0,15.710664844952227,0.0,-23.58761258004556,0.0,7.752695099911477,0.0
2,0.0,-3.0056835714137975,-1.2341731362186081,-1.0557522569426325,-0.049065681261950544,-2.410953027605167,-0.31465967750552437,-0.07707544765693797,0.0,-1.5763039924916455,0.0,0.0,-3.6046323537723524,-1.337924655430811,-0.23873430516268002,-1.0227020511473839,-2.1769370523609055,0.0,-0.6091831859794894,0.41122568638414236,-2.5097356544725002,0.0,0.0,-3.0080224878901163,-1.1855872819332092,-1.419174000557355,0.0,-2.9217088285044213,0.0,-1.530508664618857,0.7012299723138327,-0.1868870138595824,0.0,-0.37459552765142234,-3.424015468466912,-1.1022085281625849,0.3304820910624784,-2.1571478286258383,-0.04562045680138738,-1.1566345585109161,0.5832474874063465,0.0,-4.125101504889805,0.0,0.0,102.85111687221101,-48.68319033972863,-30.7011563227924,0.0,-0.12458138091169246,0.0,-1.5072097444456034,0.0,-2.5636242118160624,0.0
3,-1.466424073123207,-2.753504398409312,0.0,-1.6089658076857916,-0.32374261813838956,-1.8816238024420784,0.0,0.35206073905733604,-0.9409380673393031,-0.938899735702492,0.0,-0.5437066607761665,-3.1654632051488107,0.06337123331334737,-2.727719454113142,0.0,-1.383866385315713,0.0,0.7422357800605184,-1.8150268279690351,0.3433079455769317,0.0,-1.2486203135480878,-3.2590265772997284,0.0,-1.2072121292828086,-1.7701566193759177,-0.8445270204004984,-1.2535737491022658,1.098900926511348,0.0,-2.391334900237574,0.0,-0.06203815198553286,-2.6124422250182633,0.0,-1.999345730850699,0.0,-1.2908591395124347,0.0,-0.24617698454356685,-2.0431625464107483,0.7866729097388614,0.0,62.63897459999228,-78.18791181680176,0.0,15.63416582888486,0.0,-23.46801675397412,0.0,6.715924254899441,0.0,-26.766070132736175,0.0
4,-1.2400796760022814,-1.0212845783129865,-0.06989892221476168,-2.3587090440184255,-0.3326240787364654,-0.06506489328774734,0.0,-1.7543921185035671,0.0,2.5854564413705816,0.0,-1.2014591542035546,-0.3518011053802894,-0.88923846055593,-2.201441988328412,0.0,-0.5387211538508296,0.28348001604534545,-1.8243263357195616,0.0,2.4714814564022802,0.0,-1.0309393359211327,-1.475061097272956,0.0,-2.889200065576958,0.0,-1.4374956238663472,0.5424770070851181,-0.8689763472441214,-0.409105320599501,1.3090390322508583,0.0,-0.586821658326997,-0.1753790141941991,-1.619263977968366,-0.5559117843951356,-0.6249511080353543,0.31617196432893735,0.0,-3.118630797579236,0.0,4.449500609074342,0.0,-49.75142968611461,-29.91026241519439,0.0,-0.12421915567770725,0.0,-1.502791636261236,0.0,-14.942409721475691,0.0,5.9716778278440685,0.0
5,0.0,-1.7443518234978583,0.0,-2.0126329374722474,0.0,0.12546979480152487,-0.4825289215416362,-0.3921444699180654,1.2733133640335126,1.2662656090681068,0.0,0.0,-2.6600398337738085,0.0,-1.3650130001675365,0.0,0.610921482461535,-1.5457107958164684,1.148752230537653,0.02430540621656263,2.622428549121203,0.0,0.0,-1.4458800481543577,-1.2246730332689637,-1.3560334907014138,-0.703490191630074,0.8150739520765171,0.0,-1.5454489894363377,0.4582372809595725,3.356259078142898,0.0,0.0,-1.9756229871479292,0.0,-1.2752919244398697,0.0,-0.3582297616210539,-1.7857552097177987,1.8445125480754498,1.157594142022056,0.9051793857157264,0.0,-6.730554426089874,16.945775942507346,0.0,-22.108268311726498,3.802599803993978,3.8259229744209478,0.0,-15.784168342032956,3.6383230481586537,-6.319947656260361,0.0
6,-0.2781498052510045,-2.131807816542697,-0.544472898902093,0.010488823312293505,0.06431214942370644,-1.7746173470484905,0.0,2.8312362907730204,0.0,-0.25869838063705686,0.0,-1.2042624721482653,-2.027913489101252,0.0,-0.7008924362546409,0.6117129388494291,-1.9781691715056837,0.0,3.300505028199119,0.015747444240332698,-0.8124015047052069,0.0,0.0,-2.862345139495126,0.0,-1.4202737192366754,0.5301789997375295,-0.8607051980941804,-0.3979914839796095,2.0418867902927573,1.0667880597978296,-0.590879715482906,0.0,-1.7101841194708811,-0.4575524823152932,-0.7203686467141424,0.364031621118599,0.0,-3.1229020880651603,0.02743987226807576,4.296084108668374,0.0,0.1308983656292284,0.0,4.507799861430328,4.244368989398417,-13.6100925108817,5.8186881371682375,0.0,-10.387437147818446,-3.0746226362754925,0.5086051960937255,0.0,-3.669232836480063,0.0
7,0.0,-2.0110081876062225,0.0,0.12152431288647847,-0.4744301054516953,-0.39180777478531326,1.2645691247753277,1.0087283741365027,0.0,2.0067913994051167,0.0,0.0,-1.3572713277728354,0.0,0.7214617852927319,-1.7668056716059866,1.143486376592584,0.2532080684858329,1.7019058783153795,-0.052312843516588714,0.40630067462679165,0.0,-1.2049818103312404,-1.3587261159926811,-0.6868601125795237,0.8036120838635696,0.0,-1.5289755615977896,0.4431362747517653,2.681265377305486,0.0,-0.6150337935757477,0.0,0.0,-1.2775897807131287,0.0,-0.3321198582042939,-1.8430460832435713,1.848397570909377,1.2128761050499648,1.009152192870033,0.0,1.9292983088799787,0.0,0.0,-25.060372426237976,8.74041576712532,1.5577592343820612,0.0,-18.86770629365504,9.006631235114426,-7.723632096540101,0.0,32.9093315063691,0.0
8,-0.21184787210728473,-0.1240365878029337,0.0,-1.742923139701702,0.0,2.8319743382560603,0.0,0.3007989290992441,1.1584300868488384,-0.11895786022986243,0.0,0.0,-1.136841118246501,1.4783150511522791,-2.561803998901624,0.3016814107532184,2.7260912562914186,0.8676869258213316,-0.8209740851722103,0.37953061737745486,1.6659312036855667,0.0,0.0,-1.4359409877600982,0.5631762446640209,-0.8599032570735687,-0.4313534231844329,2.040669274850515,1.0988650652707932,-0.5827769050716469,0.0,2.223622265986691,0.0,-1.0430962521191134,0.5261103919334431,0.0,-3.2926495148032586,0.35955542532359885,4.135049585940642,0.0,0.8517236926742555,0.3687067653917353,-0.9890269446694688,0.0,-10.656262829249563,4.271340703571624,0.0,-11.713975621589334,0.0,-1.0220128872857615,0.0,6.55884545964085,11.042182192815098,-11.083868155018095,0.0
9,0.0,0.15705510629242525,-0.5462425307522167,-0.3929153991467871,1.338324605674046,0.9760902141852767,0.0,1.6768921647496882,0.0,0.550844283513996,0.0,0.0,0.6273347231292803,-1.579273047856411,1.1506485596083138,0.05547695307051015,1.7874435607488692,0.0,1.0119467340564015,0.0,1.3446280181453218,0.0,-0.6017488813387928,0.7624050727176979,0.0,-1.4898156234499638,0.35650235100064265,2.733843965504157,0.0,0.2100765834674334,0.5571308046887324,0.33384888813507985,0.0,0.0,-0.36681176793766923,-1.7781099112440302,1.8515101638076459,1.1476730761829756,1.044757967230936,0.0,1.084826187543264,0.0,0.9779279029721977,0.0,2.5848448879029817,4.23947598009331,0.0,-14.645927009978621,2.3257536504543097,-4.278879501211108,0.0,26.042402323778013,-8.602958846366704,-4.203240876365122,0.0
